username,date,text ,sentimentvalue,catergory
narendramodi,7/11/2018 20:43,I will be interacting with more than 1 crore women associated with various Self Help Groups across the country at 9:30 AM. Join the interaction on the Narendra Modi Mobile App or watch it on  . #EmpoweringRuralWomen ,0.25,positive
narendramodi,7/11/2018 6:54,70 - ,0,neutral
narendramodi,7/11/2018 6:32,At the rally in Malout elaborated on the steps taken by the NDA Government for the welfare of farmers. Spoke about the increase in MSP steps taken to improve soil health neem coating of urea and ensuring better markets for our farmers. ,0.5,positive
narendramodi,7/11/2018 6:30,,0,neutral
narendramodi,7/11/2018 6:30,,0,neutral
narendramodi,7/11/2018 6:27,Always a delight to interact with Shri Parkash Singh Badal Ji. A compassionate leader he has worked tirelessly for the welfare of farmers during his long political career. Under his leadership Punjab not only excelled in agriculture but also drew industrial investment. ,-0.016666667,negative
narendramodi,7/11/2018 6:26,Happy to be in Punjab. Addressed a huge rally of farmers in Malout Muktsar district. Punjab is a land that has always made a rich contribution to our nation. This is a land of courage honour and hardwork.   ,0.525,positive
narendramodi,7/10/2018 19:47,Birthday wishes to my esteemed colleague Shri  . He s been assiduously working towards improving ease of doing business in India and ensuring that the aspirations of our youth are fulfilled. May Almighty bless him with wonderful health and a long life. ,0.475,positive
narendramodi,7/10/2018 6:26,At 9:30 AM on 12th July I will interact with those associated with women Self Help Groups across India. It would be wonderful to hear their experiences especially how they are driving a positive change at the grassroots level. Watch it live on the NM App or on  . ,0.340909091,positive
narendramodi,7/10/2018 6:24,Tomorrow I would be visiting Punjab to address a Kisan Kalyan Rally in Malout Muktsar district. Farmers from Punjab have an invaluable contribution in the growth of India s agriculture sector. I look forward to tomorrow's rally. ,0,neutral
narendramodi,7/10/2018 6:23,Sharing my remarks at the joint press meet with President Moon Jae-in. ,0,neutral
narendramodi,7/10/2018 6:21,India and the Republic of Korea are bound by a shared vision for peace and prosperity for the people of our two nations. The visit by President Moon Jae-in has given new strength to the relations between India and the Republic of Korea. ,0.136363636,positive
narendramodi,7/10/2018 6:19,The world is aware of the recent developments in the Korean peninsula. An atmosphere of harmony augurs well for humanity and I compliment President Moon Jae-in for his role in furthering a spirit of peace.   ,0.125,positive
narendramodi,7/10/2018 6:15,Discussed ways to boost ties between India and the Republic of Korea in areas such as trade investment and innovation with President Moon Jae-in. The Southern Policy of President Moon has a strong potential to enhance prosperity and stability across Asia. ,0.108333333,positive
narendramodi,7/10/2018 6:11,Pictures from the ceremonial welcome for Mr. Moon Jae-in the President of the Republic of Korea.   ,0.425,positive
narendramodi,7/9/2018 19:24,Birthday greetings to  Ji. His contribution in building and strengthening the BJP is outstanding. Guided by his valuable experience and insight the Home Ministry is delivering wonderful results on several fronts. I pray for his long life and good health. ,0.43,positive
narendramodi,7/9/2018 8:54,Some glimpses from the journey on the Delhi Metro. ,0,neutral
narendramodi,7/9/2018 8:49,With President Moon Jae-in at the Gandhi Smriti.  ,0,neutral
narendramodi,7/9/2018 8:47,Remembering Mahatma Gandhi and his noble ideals. Some moments from the Gandhi Smriti. ,0.6,positive
narendramodi,7/9/2018 8:37,The importance of digital technology is increasing all over India. At the programme in Noida spoke about how technology is bringing convenience and enhancing transparency. Also talked about the efforts to popularise digital payments across India. ,0,neutral
narendramodi,7/9/2018 8:35,The  initiative is leading to transformative changes in the economy. For instance take the mobile manufacturing sector: When we assumed office in 2014 there were only 2 manufacturing units while today there are 120. This augurs well for our youth. ,0,neutral
narendramodi,7/9/2018 8:33,I congratulate the team of  and convey my best wishes to them on the inauguration of the Noida mobile unit. Samsung is one of the several companies from the Republic of Korea that are making a mark globally endearing themselves to people from all walks of life. ,0.5,positive
narendramodi,7/9/2018 8:31,A partnership powered by technology and innovation. President Moon Jae-in and I inaugurated  s new production unit in Noida. This is a special moment for India s manufacturing sector.   ,0.246753247,positive
narendramodi,7/9/2018 4:23,On board the world-class Delhi Metro with President Moon Jae-in. We are headed to Noida...do not miss the iconic Akshardham Temple in the background!  ,0.625,positive
narendramodi,7/8/2018 5:48,India is proud of  ! Congratulations to her on winning a well-deserved Gold in the vault event at the FIG World Challenge Cup in Mersin Turkey. This win is a prime example of her tenacity and never-say-die attitude. ,0.766666667,positive
narendramodi,7/7/2018 18:35,Delighted to share that my personal website ,0.375,positive
narendramodi,7/7/2018 6:07,Here is the video of my speech at the public meeting in Jaipur. ,0,neutral
narendramodi,7/7/2018 6:05,,0,neutral
narendramodi,7/7/2018 6:03,,0,neutral
narendramodi,7/7/2018 6:03,4,0,neutral
narendramodi,7/7/2018 6:02,,0,neutral
narendramodi,7/7/2018 6:01,Today's programme in Jaipur was special! Had the opportunity to interact with several beneficiaries of various schemes of the Central and Rajasthan Government. Here are some pictures. ,0.111607143,positive
narendramodi,7/6/2018 6:36,Happy to have met my friend PM  in New Delhi. We had extensive discussions on further increasing India-Bhutan cooperation.  ,0.234090909,positive
narendramodi,7/6/2018 6:32,This morning I addressed the Saurashtra Patel Cultural Samaj via video conferencing. Delighted to have connected with our vibrant diaspora. Spoke about ways through which we can further deepen the connect between our diaspora in USA and India. ,0.241666667,positive
narendramodi,7/6/2018 6:28,Wonderfully written by  Ji highlighting Dr. Syama Prasad Mookerjee's commitment towards a strong and united India as well as the anti-democratic nature of the Congress. ,0.716666667,positive
narendramodi,7/5/2018 19:00,Sharing a picture of Dr. Syama Prasad Mookerjee with Dr. Babasaheb Ambedkar. Both were Ministerial colleagues and had a futuristic vision for India's growth. ,0,neutral
narendramodi,7/5/2018 18:56,On his Jayanti I bow to Dr. Syama Prasad Mookerjee . Dr. Mookerjee is remembered as a fine educationist a wonderful administrator and a stalwart who fought for India's freedom as well as unity. ,0.708333333,positive
narendramodi,7/5/2018 7:21,Shared my message at the 4th edition of Samvad.' The symposium which is being held in Tokyo has chosen the important theme of Shared Values and Democracy in Asia. Japanese PM  also shared his insightful thoughts at the programme.  ,0.2,positive
narendramodi,7/4/2018 19:44,Birthday greetings to my valued colleague and one of India s senior most leaders Shri Ram Vilas Paswan Ji. A true democrat he fiercely resisted the Emergency. He has always worked for the welfare of the poor and marginalised. I pray for his long and healthy life.  ,0.18,positive
narendramodi,7/4/2018 7:32,A promise fulfilled! We are honoured and humbled that we had the opportunity to take a decision on the historic increase of MSP which will further enhance India s agricultural transformation. ,0,neutral
narendramodi,7/4/2018 7:31,Strengthening India s higher education sector. ,0.25,positive
narendramodi,7/4/2018 7:31,Congratulations to the people of Tripura! Their long pending demand was fulfilled today. ,-0.05,negative
narendramodi,7/4/2018 7:30,Great interaction with young IAS officers who have recently been appointed Assistant Secretaries in the Government of India. We discussed aspects relating to good governance. They also shared their experiences from field training. ,0.4,positive
narendramodi,7/4/2018 7:28,,0,neutral
narendramodi,7/4/2018 7:28,We are leaving no stone unturned to ensure the wellbeing of our farmers. ,0,neutral
narendramodi,7/4/2018 7:27,Well said. I fully agree that when India s farmer prospers the nation prospers. ,0,neutral
narendramodi,7/4/2018 2:09,,0,neutral
narendramodi,7/4/2018 2:08,- 1.5 MSP - ,0,neutral
narendramodi,7/3/2018 8:22,Immensely proud of our scientists who created history by discovering a sub-Saturn size planet 600 light years away from the Earth. Congratulations to them. The discovery puts India among select countries. ,0.6,positive
narendramodi,7/3/2018 0:47,In the 2nd part of my interview with  I answered questions on the 2019 polls role of NDA situation in Maoist-affected areas Northeast Jammu and Kashmir the case for simultaneous elections and more. Do read. ,0.25,positive
narendramodi,7/2/2018 5:12,I spoke to  on various issues relating to the Indian economy GST jobs doubling farmer incomes privatisation and Minimum Government Maximum Governance. ,0,neutral
narendramodi,7/2/2018 5:11,My warmest congratulations to Sr. Andr s Manuel  on his victory in Presidential elections in Mexico. Muchas felicidades! Look forward to working closely to advance India-Mexico Privileged Partnership. ,0,neutral
narendramodi,7/1/2018 19:28,We strongly condemn the terror attacks in Afghanistan yesterday. They are an attack on Afghanistan's multicultural fabric. My thoughts are with the bereaved families. I pray that the injured recover soon. India stands ready to assist the Afghanistan government in this sad hour. ,0.044444444,positive
narendramodi,7/1/2018 3:42,Chaitali Chauhan shared with me her artwork which is inspired by the Madhubani style depicting various postures while practising Surya Namaskar. She also expressed joy on the encouragement being given to start-ups. I thank Chaitali for this gesture. ,0.4,positive
narendramodi,7/1/2018 3:40,I was going through some letters written to me and I saw many letters from the people of Dadra and Nagar Haveli as well as Daman and Diu expressing gratitude for the setting up of a medical college. I am sure this step will give a boost to the aspirations of youngsters there. ,0.333333333,positive
narendramodi,6/30/2018 19:28,GST has brought growth simplicity and transparency. It is: Boosting formalisation. Enhancing productivity. Furthering Ease of Doing Business. Benefitting small and medium enterprises. #GSTForNewIndia ,-0.25,negative
narendramodi,6/30/2018 19:25,I congratulate the people of India on the special occasion of GST completing 1 year. A vibrant example of cooperative federalism and a Team India spirit GST has brought a positive change in the Indian economy. #GSTForNewIndia ,0.25036075,positive
narendramodi,6/30/2018 19:23,On Doctors' Day greetings to all hardworking Doctors. Theirs is one of the noblest professions of humanity. It is gladdening to see Indian doctors distinguishing themselves globally and being at the forefront of pathbreaking research and innovation. ,0,neutral
narendramodi,6/30/2018 19:22,I convey my best wishes to the community of Chartered Accountants on CA Day. Widely recognised for their work and emphasis on corporate governance the CA community has a vital role in nation building. May the CA community keep contributing towards India s growth. ,0.25,positive
narendramodi,6/30/2018 19:20,Warm birthday greetings to Vice President  Garu. Venkaiah Ji has an exceptional record of public service. He is widely respected as an administrator and for his knowledge of Parliamentary procedures. I wish him a long and healthy life ahead.  ,0.269444444,positive
narendramodi,6/30/2018 7:38,Congratulations to the wonderful citizens of Mumbai on the inclusion of the Victorian Gothic and Art Deco Ensemble of Mumbai as a  World Heritage Site. This is a great recognition of Mumbai's history and heritage. ,0.9,positive
narendramodi,6/30/2018 0:28,I would particularly like to congratulate my young friends for their innovative usage of social media. Their frank method of conveying opinions is extremely endearing. I urge youngsters to continue expressing and discussing freely. #SocialMediaDay ,0.283333333,positive
narendramodi,6/30/2018 0:28,Greetings on #SocialMediaDay ! The world of social media has played a key role in democratising our discourse and giving a platform to millions of people around the world to express their views and showcase their creativity. ,0.016666667,positive
narendramodi,6/29/2018 9:26,Delighted to meet these young members belonging to the team of Mission Shaurya. Students from this group successfully scaled Mt. Everest in May. I had also spoken about them during the #MannKiBaat programme last month. ,0.3875,positive
narendramodi,6/29/2018 9:22,An unparalleled focus on top quality and affordable healthcare. ,0.5,positive
narendramodi,6/29/2018 9:21,Regarding the health sector our endeavour is to strengthen existing infrastructure and create better healthcare facilities in small towns and villages. ,0.125,positive
narendramodi,6/29/2018 9:21,Earlier today at AIIMS dedicated key projects to the nation and laid the foundation stone for various initiatives as well. These projects augur well for the country s health sector. ,0,neutral
narendramodi,6/29/2018 9:08,,0,neutral
narendramodi,6/29/2018 9:08,MSP 150% ,0,neutral
narendramodi,6/29/2018 9:07,#NAME?,0,neutral
narendramodi,6/28/2018 6:25,Here is my speech during today's public meeting at Maghar. ,0,neutral
narendramodi,6/28/2018 6:22,,0,neutral
narendramodi,6/28/2018 6:21,,0,neutral
narendramodi,6/28/2018 6:20,,0,neutral
narendramodi,6/28/2018 6:19,,0,neutral
narendramodi,6/28/2018 6:18,,0,neutral
narendramodi,6/28/2018 6:17,Sharing some glimpses from the public meeting at Maghar in Uttar Pradesh's Sant Kabir Nagar District. ,0,neutral
narendramodi,6/28/2018 6:15,The ideals of Sant Kabir Das Ji his emphasis on social equality brotherhood and justice inspire every Indian. Today I had the honour of paying tributes at the Sant Kabir Samadhi and offering a Chadar' at the Sant Kabir Mazaar in Maghar. Here are some photos. ,0.033333333,positive
narendramodi,6/27/2018 18:53,Remembering our former PM Shri PV Narasimha Rao on his birth anniversary. Shri Rao is widely respected as a statesman who provided valuable leadership during a critical period of India s history. Blessed with immense wisdom he made a mark as a distinguished scholar as well. ,-0.025,negative
narendramodi,6/27/2018 6:16,Over the last four years we have worked round the clock towards banking the unbanked funding the unfunded and financially securing the unsecured. All this is being done to fulfil the dreams and aspirations of India s poor neo-middle class and middle class. ,-0.12,negative
narendramodi,6/27/2018 6:15,You would be delighted to know that due to the Pradhan Mantri Jeevan Jyoti Bima Yojana Pradhan Mantri Suraksha Bima Yojana and the Atal Pension Yojana the lives of 20 crore Indians have been transformed. 52% of the beneficiaries are from rural areas. ,0.191666667,positive
narendramodi,6/27/2018 6:14,Our Government is fully committed towards ensuring a happy and hassle free life for our valued senior citizens. ,0.6,positive
narendramodi,6/27/2018 6:14,Had a satisfying interaction with beneficiaries of various social security schemes. I am glad that through these schemes we have helped our citizens cope with various uncertainties and lead a life of dignity and happiness. ,0.288888889,positive
narendramodi,6/27/2018 6:11,I am happy that the efforts towards electrifying every household in India are moving at the desired pace and we will continue to work hard so that 4 crore families have electricity connection in their homes within the stipulated timeline. ,0.254166667,positive
narendramodi,6/27/2018 6:11,At the Pragati session aspects relating to the scheme to establish new medical colleges were reviewed. This is a part of our comprehensive efforts to ensure every Indian has access to top quality healthcare. Progress under the Saubhagya Yojana was also discussed in the meeting. ,0.212121212,positive
narendramodi,6/27/2018 6:11,Sharing the highlights from today s Pragati interaction. ,0,neutral
narendramodi,6/26/2018 20:36,The interaction with beneficiaries of the Government s social security schemes commences at 9:30 AM. Do join via the Narendra Modi Mobile App or watch it on  . The stories of the beneficiaries will surely motivate us all. ,0.266666667,positive
narendramodi,6/26/2018 8:52,In Mumbai earlier today interacted with leading businesspersons. We had comprehensive discussions on matters relating to India s economy particularly ways to boost manufacturing. ,0.083333333,positive
narendramodi,6/26/2018 7:44,- ,0,neutral
narendramodi,6/26/2018 7:42,,0,neutral
narendramodi,6/26/2018 7:11,! ,0,neutral
narendramodi,6/26/2018 7:08,,0,neutral
narendramodi,6/26/2018 7:04,.. ,0,neutral
narendramodi,6/26/2018 1:30,Many call the 21st century the Asian Century. Our continent is at the Centre of global economic activity. India will leave no stone unturned in continuing the reform trajectory. We look forward to continued engagement with the AIIB. ,0.14,positive
narendramodi,6/26/2018 1:27,India is among the most investor friendly global economies. Our country offers: Growth. Macro-economic stability. Supportive regulatory framework. Political stability. A talented workforce. Large markets. Good physical infrastructure. Come invest in India! ,0.308928571,positive
narendramodi,6/26/2018 1:23,The Government of India has taken numerous steps to further Ease of Doing Business. FDI regime is liberalised. GST is a major systemic reform which has enhanced transparency and efficiency. ,0.020833333,positive
narendramodi,6/26/2018 1:20,Here is my complete speech at the 3rd Annual Meeting of the Asian Infrastructure Investment Bank on the theme Mobilizing Finance for Infrastructure: Innovation and Collaboration. ,0.033333333,positive
narendramodi,6/25/2018 19:13,Leaving for Mumbai where I will be attending various programmes. Looking forward. ,0,neutral
narendramodi,6/25/2018 18:29,Let us always work to make our democratic ethos stronger. Writing debating deliberating questioning are vital aspects of our democracy which we are proud of. No force can ever trample the basic tenets of our Constitution. ,0.3,positive
narendramodi,6/25/2018 18:25,India remembers the Emergency as a dark period during which every institution was subverted and an atmosphere of fear was created. Not only people but also ideas and artistic freedom were held hostage to power politics. ,0.061111111,positive
narendramodi,6/25/2018 18:24,I salute the courage of all those great women and men who steadfastly resisted the Emergency which was imposed 43 years ago. Their struggles ensured people power prevailed over authoritarianism and the stifling of civil liberties. ,0.6,positive
narendramodi,6/25/2018 18:20,Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the Narendra Modi Mobile App or watch it on  . ,0.177777778,positive
narendramodi,6/25/2018 18:19,Birthday wishes to Shri  who is energetically working towards transforming the petroleum and skill development sectors. May Almighty bless him with wonderful health and a long life. ,0.475,positive
narendramodi,6/25/2018 18:17,Glad that you shared your views Priya. I invite you all to express your opinions in the #PeoplesPulse section of the Narendra Modi Mobile App.' ,0.5,positive
narendramodi,6/25/2018 9:34,Delighted to meet His Highness Sheikh Abdullah bin Zayed Al Nahyan Minister of Foreign Affairs and International Cooperation UAE. We had detailed discussions on cementing India-UAE ties.  ,0.24375,positive
narendramodi,6/25/2018 9:32,President Danny Antoine Rollen Faure and I had productive discussions on deepening partnership between India and Seychelles. We talked about enhancing maritime cooperation trade relations and cultural ties. ,0.1,positive
narendramodi,6/25/2018 4:28,Shri  writes about the dark days of the Emergency the trampling of personal liberties excesses committed and how the Emergency was a direct attack on our Constitutional ideals. Do read his blogs. Part 1- ,-0.016666667,negative
narendramodi,6/24/2018 9:00,A proud moment for Bahadurgarh the Gateway to Haryana as this vibrant town comes on Delhi s Metro Map. This will boost economic activity and help fulfil aspirations of the town s youth. ,0.388888889,positive
narendramodi,6/24/2018 4:01,A caller asked me about my upcoming visit to Maghar in Uttar Pradesh s Sant Kabir Nagar district and about the noble thoughts of Sant Kabir Das Ji. Here is what I said. #MannKiBaat ,0.6,positive
narendramodi,6/24/2018 3:59,Next year we mark the 550th Prakash Utsav of the venerable Guru Nanak Dev Ji. I urge you all to share ideas on how we can make this a memorable occasion. ,0.25,positive
narendramodi,6/24/2018 3:57,A profound thinker educationist administrator and a prolific Parliamentarian Dr. Syama Prasad Mookerjee motivates people across India. During #MannKiBaat today I paid tributes to him. ,0.083333333,positive
narendramodi,6/24/2018 3:56,I applaud these youngsters from Bengaluru who are helping farmers and ensuring greater prosperity for them. #MannKiBaat ,0.5,positive
narendramodi,6/24/2018 3:56,On 1st July we mark one year of the GST. Among biggest tax reforms in the world GST has shown the benefits of One Nation One Tax and is contributing to India s growth trajectory. #MannKiBaat ,0,neutral
narendramodi,6/24/2018 3:55,The fraternity of doctors is special. During #MannKiBaat I conveyed greetings for Doctor's Day. Doctors from India are admired world over for their skills and excellence. ,0.357142857,positive
narendramodi,6/24/2018 3:53,The #4thYogaDay was marked with utmost fervour and enthusiasm in several parts of the world. Yoga is bringing a wellness revolution and making our world a better place. #MannKiBaat ,0.2,positive
narendramodi,6/24/2018 3:51,A test match in Bengaluru drew the attention of the entire cricketing world. The match between India and Afghanistan scripted history and marked a win for sportsmanship. #MannKiBaat ,0.3,positive
narendramodi,6/24/2018 3:50,Sharing the highlights of today s #MannKiBaat . ,0,neutral
narendramodi,6/23/2018 8:38,Tune in tomorrow morning. #MannKiBaat ,0,neutral
narendramodi,6/23/2018 6:48,When we say 'Ease of Living' it is about: Good quality and affordable healthcare. Proper education facilities. Housing for all. Next generation infrastructure- top class roads railways waterways highways and i-ways. ,0.3,positive
narendramodi,6/23/2018 6:45,A home is about dignity and happiness. I congratulate my sisters and brothers of Madhya Pradesh who have got their own home. We are leaving no stone unturned to ensure housing for all. Numerous steps are also being taken to reform the housing sector. ,0.433333333,positive
narendramodi,6/23/2018 6:44,We see urbanisation as an opportunity instead of a challenge. Through the Smart Cities Mission futuristic urban centres are being built ensuring a better quality of life for the people of India. ,0.238095238,positive
narendramodi,6/23/2018 6:42,Swachh Bharat Abhiyan has brought every Indian together. It has become a people's movement and there has been remarkable progress across all states including in toilet construction and becoming ODF. ,0.388888889,positive
narendramodi,6/23/2018 6:41,Delighted to be in Indore! I congratulate the citizens of Indore for getting the 1st position in Swachh Survekshan. In Indore inaugurated development works which will contribute to the progress of our cities. ,0.875,positive
narendramodi,6/23/2018 3:07,,0,neutral
narendramodi,6/23/2018 3:04,13,0,neutral
narendramodi,6/23/2018 3:01,,0,neutral
narendramodi,6/23/2018 2:59,. ,0,neutral
narendramodi,6/23/2018 2:57,3-Apr,0,neutral
narendramodi,6/22/2018 8:50,India s demographic dividend is our asset which can contribute to further commercial growth. Spoke about the need for our business to use more technology expanding GeM and ways to boost exports in multiple sectors. ,0.125,positive
narendramodi,6/22/2018 8:49,At the programme in Delhi today talked at length about the efforts of the Central Government to improve the work culture and focus on solutions instead of silos. Such an approach would add speed and strength to our reform trajectory. ,0,neutral
narendramodi,6/22/2018 8:47,This morning laid the foundation stone for Vanijya Bhawan which will be home to the Commerce Department. Here is what I said on the occasion. ,0,neutral
narendramodi,6/21/2018 8:59,Had a wonderful meeting with Mr. Carlos Agostinho do Ros rio the Prime Minister of Mozambique. ,1,positive
narendramodi,6/21/2018 8:59,Inaugurated a Nature Cure Centre in New York via video conferencing. Here is my speech. ,0.136363636,positive
narendramodi,6/21/2018 2:32,#IDY2018 . . . ,0,neutral
narendramodi,6/20/2018 22:36,I urge people around to world to embrace Yoga. I also request people to share the joys of Yoga with others by teaching Yoga particularly to today s youth. This way we can create a healthier planet. ,0.166666667,positive
narendramodi,6/20/2018 22:33,In a world where non-communicable diseases stress and lifestyle related ailments are rising Yoga can play a central role in mitigating these diseases to create a healthy mind and body. ,0.166666667,positive
narendramodi,6/20/2018 22:32,Talked about the integrative power of Yoga especially how Yoga furthers calm creativity and contentment. Instead of dividing and furthering suffering Yoga assimilates and heals. ,0.15,positive
narendramodi,6/20/2018 22:28,Glimpses from the Yoga Day programme in Dehradun. ,0,neutral
narendramodi,6/20/2018 22:25,Greetings on the 4th International Day of Yoga! In Devbhoomi Uttarakhand at the beautiful FRI campus in Dehradun I joined the Yoga Day programme. Sharing my speech on the occasion. ,0.425,positive
narendramodi,6/20/2018 22:22,A wonderful article by Vice President  Ji on the importance and benefits of Yoga. ,1,positive
narendramodi,6/20/2018 10:18,Reached Dehradun a short while back. Looking forward to the Yoga Day programme tomorrow morning at the iconic FRI campus at 6:30 AM. Here is a picture from the venue. ,0.166666667,positive
narendramodi,6/20/2018 5:40,Chandramani Kaushik Ji from Chhattisgarh emphasised on value addition and yes she and her team also make delicious ice-cream! Do hear the journey of Chandramani Ji and others from Chhattisgarh. ,1,positive
narendramodi,6/20/2018 5:39,,0,neutral
narendramodi,6/20/2018 5:39,,0,neutral
narendramodi,6/20/2018 5:38,The interaction with farmers from Maharashtra was extensive. They spoke about FPOs Soil Health Cards and crop insurance. ,0,neutral
narendramodi,6/20/2018 5:37,... ,0,neutral
narendramodi,6/20/2018 5:37,,0,neutral
narendramodi,6/20/2018 5:36,Farmers from Sikkim spoke about a wide range of subjects including organic farming. Sikkim s strides in organic farming are commendable and the Central Government is devoting topmost importance towards popularising it in other states of the Northeast. ,-0.075,negative
narendramodi,6/20/2018 5:35,Had a wonderful interaction with farmers from 600 districts across the nation. It was a delight to hear their experiences and how their lives have been positively impacted due to key schemes of the Central Government. ,0.220454545,positive
narendramodi,6/18/2018 23:14,India s hardworking farmers are India's pride. Tomorrow at 9:30 AM I invite you to join an interaction with our farmers. It would be wonderful to hear about the accomplishments of our Annadatas. Join the interaction via the Narendra Modi Mobile App or watch it on  . ,1,positive
narendramodi,6/18/2018 23:14,9.30 Narendra Modi Mobile App  ,0,neutral
narendramodi,6/18/2018 19:37,Birthday greetings to Congress President Shri  . I pray for his long and healthy life. ,0.225,positive
narendramodi,6/18/2018 7:32,Yoga is the journey from me to we. It promises balance calm helps boost concentration and gives immense strength. As we approach the #4thYogaDay I urge people around the world to make Yoga a part of their lives. ,0.15,positive
narendramodi,6/18/2018 7:31,#4thYogaDay ,0,neutral
narendramodi,6/17/2018 20:00,Wonderful! ,1,positive
narendramodi,6/17/2018 6:25,Some more pictures from today s meeting.  ,0.5,positive
narendramodi,6/17/2018 6:19,During the  meet also called for wider consultations on simultaneous elections for the Lok Sabha and Vidhan Sabhas. This step will ensure financial saving as well as optimum utilisation of resources. ,0.35,positive
narendramodi,6/17/2018 6:17,An area in which all of us including Governments citizens various organisations have to work together is water conservation and water management. This will particularly benefit our farmers and the coming generations. ,0.083333333,positive
narendramodi,6/17/2018 6:16,Centre s work in achieving household electrification sanitation financial inclusion social security schemes housing for all top quality healthcare are aimed at ensuring a better quality of life for 125 crore Indians. ,0.258333333,positive
narendramodi,6/17/2018 6:15,Reiterated our commitment and efforts on the ground towards ensuring that the fruits of development reach the poorest of the poor without corruption and discrimination. ,-0.4,negative
narendramodi,6/17/2018 6:13,I thank the Chief Ministers of the various states for their remarks and suggestions on areas such as water conservation environment agriculture and MGNREGA. ,0,neutral
narendramodi,6/17/2018 6:08,Sharing details about my closing remarks at the  Governing Council meet. Expressed my views on several issues pertaining to India s development trajectory. ,0,neutral
narendramodi,6/17/2018 0:59,Some glimpses from the Governing Council meeting of  . ,0,neutral
narendramodi,6/17/2018 0:39,Elaborated on the efforts towards providing quality and affordable healthcare to every Indian and talked about the work done in the Aspirational Districts as well as under the Gram Swaraj Abhiyan. ,0,neutral
narendramodi,6/17/2018 0:37,Spoke about India s economic transformation and how we can build on this to achieve further growth. Also talked about the key agendas that would help us build a New India by 2022 when India marks 75 years of Independence. ,0.084090909,positive
narendramodi,6/17/2018 0:36,The  Governing Council has approached matters of governance and policy through a Team India approach. Chief Ministers shared their insightful views in various sub-committees which were also incorporated by departments of the Central Government. ,0,neutral
narendramodi,6/17/2018 0:33,Delighted to interact with Chief Ministers officials and other dignitaries at the 4th Governing Council meeting of  . This is a wonderful platform to bring historic transformation in the nation. Here are highlights of my opening remarks. ,0.39375,positive
narendramodi,6/16/2018 4:45,Looking forward to the 4th Governing Council meeting of  tomorrow. Implementation of key policies relating to a wide range of sectors will be discussed during the meeting. ,-0.05,negative
narendramodi,6/16/2018 4:44,,0,neutral
narendramodi,6/16/2018 4:43,,0,neutral
narendramodi,6/15/2018 19:20,Eid Mubarak! May this day deepen the bonds of unity and harmony in our society. ,0,neutral
narendramodi,6/15/2018 6:48,Happy to know. There are more such interactions planned in the coming weeks which I invite you to take part in. ,0.433333333,positive
narendramodi,6/15/2018 6:47,I feel extremely proud to hear the inspiring stories of the beneficiaries. India is a land blessed with talented citizens who are propelling the nation to growth and glory. ,0.666666667,positive
narendramodi,6/15/2018 6:46,Glad that you joined! ,0.625,positive
narendramodi,6/15/2018 4:55,Snehlata from Alwar in Rajasthan could only study till Class XII but running a CSC changed her life. More people must know about her journey. ,0.25,positive
narendramodi,6/15/2018 4:54,Misbah Hashmi is a village level entrepreneur who has set up a CSC in Haryana. This is what she finds most satisfying about her work. ,0.5,positive
narendramodi,6/15/2018 4:52,Know how  is helping people in Tamil Nadu. ,0,neutral
narendramodi,6/15/2018 4:52,These youngsters associated with a mobile manufacturing unit have this to say about  its impact on manufacturing and how the youth is getting opportunities to showcase their skills. ,0,neutral
narendramodi,6/15/2018 4:51,With the coming of BPOs to Nagaland youngsters are finding wonderful work opportunities in their own state. They are also getting exposure to clients in different parts of the world. ,0.533333333,positive
narendramodi,6/15/2018 4:50,Khushboo from Bihar says that a job in the BPO has given her stability and boosted her self-confidence. Happy to hear her experiences. ,0.8,positive
narendramodi,6/15/2018 4:49,Sharing the highlights of this morning's interaction with those who have benefitted due to various efforts associated with the Digital India initiative. ,-0.041666667,negative
narendramodi,6/14/2018 18:57,On the special festival of Raja Parba my greetings to the people of Odisha. May this festival enhance the spirit of joy in our society. ,0.578571429,positive
narendramodi,6/14/2018 18:57,,0,neutral
narendramodi,6/14/2018 8:04,Unforgettable affection in Chhattisgarh. Have a look. ,0.8,positive
narendramodi,6/14/2018 8:03,Chhattisgarh is closely associated with beloved Atal Ji. He dreamt of a developed and prosperous Chhattisgarh. In  Ji we have an energetic and visionary leader who has taken Chhattisgarh to new heights of glory. Our commitment to Chhattisgarh s growth is unwavering. ,0.359090909,positive
narendramodi,6/14/2018 8:01,Here is a glimpse of how various schemes of the Central Government are transforming lives of people in Chhattisgarh. ,0,neutral
narendramodi,6/14/2018 8:01,Today marks the commencement of Phase-2 of BharatNet. A Digital India does not only connect places but also connects people! ,0,neutral
narendramodi,6/14/2018 8:01,IIT IIT ,0,neutral
narendramodi,6/14/2018 8:00,,0,neutral
narendramodi,6/14/2018 7:59,Visited the Bhilai Steel Plant earlier today. ,0,neutral
narendramodi,6/14/2018 7:57,Interacting with India s youth convinces me that the future of our nation is bright! Here is a picture from Naya Raipur where I met these young children. ,0.325,positive
narendramodi,6/14/2018 7:55,The Integrated Command and Control Centre in Naya Raipur is a shining example of how latest technology can bring a positive impact in the lives of citizens. ,0.363636364,positive
narendramodi,6/14/2018 7:55,Glad to inaugurate the Integrated Command and Control Centre at Naya Raipur.  ,0.5,positive
