username,date,text,sentimentvalue,catergory,
realDonaldTrump,7/5/2018 17:44,A vote for Democrats in November is a vote to let MS-13 run wild in our communities  to let drugs pour into our cities  and to take jobs and benefits away from hardworking Americans. Democrats want anarchy  amnesty and chaos - Republicans want LAW  ORDER and JUSTICE!,0.125,positive,
realDonaldTrump,7/5/2018 17:11,It was my great honor to join proud  hardworking American Patriots in Montana tonight. I love you - thank you! #MAGA https://www. pscp.tv/w/bg6j5zFvTlFs TFJub1dwUXd8MWpNSmdFV0JPUllLTJfoBJQmP6mk0kRGh5Wxiz6SvxIkWD8obbmiX_ruzIlF?t=1s â€¦,0.55625,positive,
realDonaldTrump,7/7/2018 15:24,The Rigged Witch Hunt  originally headed by FBI lover boy Peter S (for one year) & now  13 Angry Democrats  should look into the missing DNC Server  Crooked Hillaryâ€™s illegally deleted Emails  the Pakistani Fraudster  Uranium One  Podesta & so much more. Itâ€™s a Democrat Con Job!,-0.033333333,negative,
realDonaldTrump,7/7/2018 13:42,Public opinion has turned strongly against the Rigged Witch Hunt and the â€œSpecialâ€ Counsel because the public understands that there was no Collusion with Russia (so ridiculous)  that the two FBI lovers were a fraud against our Nation & that the only Collusion was with the Dems!,0.076190476,positive,
realDonaldTrump,7/7/2018 6:24,Big decision will soon be made on our next Justice of the Supreme Court!,0,neutral,
realDonaldTrump,7/7/2018 6:21,Twitter is getting rid of fake accounts at a record pace. Will that include the Failing New York Times and propaganda machine for Amazon  the Washington Post  who constantly quote anonymous sources that  in my opinion  donâ€™t exist - They will both be out of business in 7 years!,-0.115909091,negative,
realDonaldTrump,7/8/2018 14:58,They just didn't get it  but they do now! pic.twitter.com/9T50NupkDy,0,neutral,
realDonaldTrump,7/8/2018 14:27,Looking forward to announcing my final decision on the United States Supreme Court Justice at 9:00pmE tomorrow night at the @WhiteHouse . An exceptional person will be chosen!,0.416666667,positive,
realDonaldTrump,7/8/2018 13:29,Iranian Harassment of U.S. Warships: 2015: 22 2016: 36 2017: 14 2018: 0 Source: @USNavy,0,neutral,
realDonaldTrump,7/8/2018 6:14,The U.S. is working very closely with the Government of Thailand to help get all of the children out of the cave and to safety. Very brave and talented people!,0.691666667,positive,
realDonaldTrump,7/9/2018 15:22,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service  as the indispensable guardians of our great @USArmy â€™s technology! #CenturyOfService https:// twitter.com/usarmy/status/ 1016306232104275968 â€¦,0.466666667,positive,
realDonaldTrump,7/9/2018 10:08,Pfizer & others should be ashamed that they have raised drug prices for no reason. They are merely taking advantage of the poor & others unable to defend themselves  while at the same time giving bargain basement prices to other countries in Europe & elsewhere. We will respond!,-0.31125,negative,
realDonaldTrump,7/9/2018 10:04,The failing NY Times Fake News story today about breast feeding must be called out. The U.S. strongly supports breast feeding but we donâ€™t believe women should be denied access to formula. Many women need this option because of malnutrition and poverty.,0.144444444,positive,
realDonaldTrump,7/9/2018 7:25,I have confidence that Kim Jong Un will honor the contract we signed &  even more importantly  our handshake. We agreed to the denuclearization of North Korea. China  on the other hand  may be exerting negative pressure on a deal because of our posture on Chinese Trade-Hope Not!,0.095,positive,
realDonaldTrump,7/9/2018 5:14,I have long heard that the most important decision a U.S. President can make is the selection of a Supreme Court Justice - Will be announced tonight at 9:00 P.M.,0.283333333,positive,
realDonaldTrump,7/9/2018 5:04,...Europe far more than it does the U.S. By some accounts  the U.S. is paying for 90% of NATO  with many countries nowhere close to their 2% commitment. On top of this the European Union has a Trade Surplus of $151 Million with the U.S.  with big Trade Barriers on U.S. goods. NO!,0.266666667,positive,
realDonaldTrump,7/9/2018 4:55,The United States is spending far more on NATO than any other Country. This is not fair  nor is it acceptable. While these countries have been increasing their contributions since I took office  they must do much more. Germany is at 1%  the U.S. is at 4%  and NATO benefits.......,0.125,positive,
realDonaldTrump,7/10/2018 15:37,Just talked with Pfizer CEO and @SecAzar on our drug pricing blueprint. Pfizer is rolling back price hikes  so American patients donâ€™t pay more. We applaud Pfizer for this decision and hope other companies do the same. Great news for the American people!,0.167857143,positive,
realDonaldTrump,7/10/2018 11:52,The European Union makes it impossible for our farmers and workers and companies to do business in Europe (U.S. has a $151 Billion trade deficit)  and then they want us to happily defend them through NATO  and nicely pay for it. Just doesnâ€™t work!,0.220833333,positive,
realDonaldTrump,7/10/2018 11:42,A recent Emerson College ePoll said that most Americans  especially Hispanics  feel that they are better off under President Trump than they were under President Obama.,0.25,positive,
realDonaldTrump,7/10/2018 10:01,Many countries in NATO  which we are expected to defend  are not only short of their current commitment of 2% (which is low)  but are also delinquent for many years in payments that have not been made. Will they reimburse the U.S.?,0.128571429,positive,
realDonaldTrump,7/10/2018 7:49,Informing the Republican Senators of my nomination of Judge Brett Kavanaugh. #SCOTUS pic.twitter.com/O5cAaVAtQt,0,neutral,
realDonaldTrump,7/10/2018 7:40,I am on Air Force One flying to NATO and hear reports that the FBI lovers  Peter Strzok and Lisa Page are getting cold feet on testifying about the Rigged Witch Hunt headed by 13 Angry Democrats and people that worked for Obama for 8 years. Total disgrace!,-0.366666667,negative,
realDonaldTrump,7/10/2018 5:39,On behalf of the United States  congratulations to the Thai Navy SEALs and all on the successful rescue of the 12 boys and their coach from the treacherous cave in Thailand. Such a beautiful moment - all freed  great job!,0.65,positive,
realDonaldTrump,7/10/2018 3:59,Thank you to all of my great supporters  really big progress being made. Other countries wanting to fix crazy trade deals. Economy is ROARING. Supreme Court pick getting GREAT REVIEWS. New Poll says Trump  at over 90%  is the most popular Republican in history of the Party. Wow!,0.248484848,positive,
realDonaldTrump,7/10/2018 3:42,NATO countries must pay MORE  the United States must pay LESS. Very Unfair!,-0.159722222,negative,
realDonaldTrump,7/10/2018 2:35,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in order to protect them. Not fair to the U.S. taxpayer. On top of that we lose $151 Billion on Trade with the European Union. Charge us big Tariffs (& Barriers)!,0.163888889,positive,
realDonaldTrump,7/9/2018 19:54,Tonight  it was my honor and privilege to nominate Judge Brett Kavanaugh to the United States Supreme Court. #SCOTUS pic.twitter.com/97clc9zifm,0,neutral,
realDonaldTrump,7/11/2018 16:33,Billions of additional dollars are being spent by NATO countries since my visit last year  at my request  but it isnâ€™t nearly enough. U.S. spends too much. Europeâ€™s borders are BAD! Pipeline dollars to Russia are not acceptable!,-0.18,negative,
realDonaldTrump,7/11/2018 15:47,How can the Rigged Witch Hunt proceed when it was started  influenced and worked on  for an extended period of time  by former FBI Agent/Lover Peter Strzok? Read his hate filled and totally biased Emails and the answer is clear!,-0.055,negative,
realDonaldTrump,7/11/2018 14:53,Ex-FBI LAYER Lisa Page today defied a House of Representatives issued Subpoena to testify before Congress! Wow  but is anybody really surprised! Together with her lover  FBI Agent Peter Strzok  she worked on the Rigged Witch Hunt  perhaps the most tainted and corrupt case EVER!,0.025,positive,
realDonaldTrump,7/11/2018 14:09,If the Democrats want to win Supreme Court and other Court picks  donâ€™t Obstruct and Resist  but rather do it the good olâ€™ fashioned way  WIN ELECTIONS!,0.59375,positive,
realDonaldTrump,7/11/2018 10:07,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 countries that have met their commitment? The U.S. is paying for Europeâ€™s protection  then loses billions on Trade. Must pay 2% of GDP IMMEDIATELY  not by 2025.,0.133333333,positive,
realDonaldTrump,7/11/2018 9:41,Democrats in Congress must no longer Obstruct - vote to fix our terrible Immigration Laws now. I am watching what is going on from Europe - it would be soooo simple to fix. Judges run the system and illegals and traffickers know how it works. They are just using children!,-0.5,negative,
realDonaldTrump,7/11/2018 5:40,...things up  better than ever before  but it canâ€™t go too quickly. I am fighting for a level playing field for our farmers  and will win!,0.611111111,positive,
realDonaldTrump,7/11/2018 5:40,I am in Brussels  but always thinking about our farmers. Soy beans fell 50% from 2012 to my election. Farmers have done poorly for 15 years. Other countriesâ€™ trade barriers and tariffs have been destroying their businesses. I will open...,-0.18125,negative,
realDonaldTrump,7/11/2018 1:04,Bilateral Breakfast with NATO Secretary General in Brussels  Belgium... pic.twitter.com/l0EP3lzhCM,0.05,positive,
realDonaldTrump,7/12/2018 10:52,Great success today at NATO! Billions of additional dollars paid by members since my election. Great spirit!,0.725,positive,
realDonaldTrump,7/12/2018 9:32,A very nice note from Chairman Kim of North Korea. Great progress being made! pic.twitter.com/6NI6AqL0xt,0.89,positive,
realDonaldTrump,7/12/2018 8:10,â€œTrump has been the most consequential president in history when it comes to minority employment. In June  for instance  the unemployment rate for Hispanics and Latinos 16 years and older fell to 4.6%  its lowest level ever  from 4.9% in May.â€ https://www. investors.com/politics/edito rials/u-s-jobs-boom-colorblind/ â€¦,0.333333333,positive,
realDonaldTrump,7/12/2018 7:12,Thank you #NATO2018 ! pic.twitter.com/nk85QBv1u7,0,neutral,
realDonaldTrump,7/12/2018 3:57,#NATOSummit2018 Press Conference in Brussels  Belgium: https://www. pscp.tv/w/bhcrPDFvTlFs TFJub1dwUXd8MXluSk9ZWEFuTUVLUvfjYbF9Qv07R34Ix3JItlgPIZlPHPx1wWtMCbOQ-7M0?t=4s â€¦,0,neutral,
realDonaldTrump,7/11/2018 23:12,....On top of it all  Germany just started paying Russia  the country they want protection from  Billions of Dollars for their Energy needs coming out of a new pipeline from Russia. Not acceptable! All NATO Nations must meet their 2% commitment  and that must ultimately go to 4%!,0.223484848,positive,
realDonaldTrump,7/11/2018 23:03,Presidents have been trying unsuccessfully for years to get Germany and other rich NATO Nations to pay more toward their protection from Russia. They pay only a fraction of their cost. The U.S. pays tens of Billions of Dollars too much to subsidize Europe  and loses Big on Trade!,0.092857143,positive,
realDonaldTrump,7/11/2018 22:55,As I head out to a very important NATO meeting  I see that FBI Lover/Agent Lisa Page is dodging a Subpoena & is refusing to show up and testify. What can she possibly say about her statements and lies. So much corruption on the other side. Where is the Attorney General? @FoxNews,0.129,positive,
realDonaldTrump,7/13/2018 11:04,pic.twitter.com/CwnBfe3smd,0,neutral,
realDonaldTrump,7/13/2018 7:07,Joint Press Conference with Prime Minister Theresa May... https://www. pscp.tv/w/bhioWzFvTlFs TFJub1dwUXd8MXZPeHdWUWpwYXFKQiLptbVJL31mPH3rihegScf0upGdbJ6nH5AZwvAmhklY?t=7m23s â€¦,0,neutral,
realDonaldTrump,7/12/2018 23:02,Congressman Matt Gaetz of Florida is one of the finest and most talented people in Congress. Strong on Crime  the Border  Illegal Immigration  the 2nd Amendment  our great Military & Vets  Matt worked tirelessly on helping to get our Massive Tax Cuts. He has my Full Endorsement!,0.252314815,positive,
realDonaldTrump,7/14/2018 11:17,These Russian individuals did their work during the Obama years. Why didnâ€™t Obama do something about it? Because he thought Crooked Hillary Clinton would win  thatâ€™s why. Had nothing to do with the Trump Administration  but Fake News doesnâ€™t want to report the truth  as usual!,-0.0025,negative,
realDonaldTrump,7/14/2018 5:44,Our prayers are with those affected by the flooding in Japan. We commend the rescue efforts and offer condolences to all who were injured or lost loved ones. https:// twitter.com/abeshinzo/stat us/1016862968498143232 â€¦,0.7,positive,
realDonaldTrump,7/14/2018 4:34,....Remember  it was Little Jeff Z and his people  who are told exactly what to say  who said I could not win the election in that â€œthere was no way to 270â€ (over & over again) in the Electoral College. I got 306! They were sooooo wrong in their election coverage. Still hurting!,-0.265625,negative,
realDonaldTrump,7/14/2018 4:24,So funny! I just checked out Fake News CNN  for the first time in a long time (they are dying in the ratings)  to see if they covered my takedown yesterday of Jim Acosta (actually a nice guy). They didnâ€™t! But they did say I already lost in my meeting with Putin. Fake News......,0.04375,positive,
realDonaldTrump,7/14/2018 3:08,The stories you heard about the 12 Russians yesterday took place during the Obama Administration  not the Trump Administration. Why didnâ€™t they do something about it  especially when it was reported that President Obama was informed by the FBI in September  before the Election?,0,neutral,
realDonaldTrump,7/14/2018 2:57,....Where is the DNC Server  and why didnâ€™t the FBI take possession of it? Deep State?,0,neutral,
realDonaldTrump,7/14/2018 2:46,The Stock Market hit 25 000 yesterday. Jobs are at an all time record - and that is before we fix some of the worst trade deals and conditions ever seen by any government. It is all happening!,-1,negative,
realDonaldTrump,7/14/2018 2:43,I have arrived in Scotland and will be at Trump Turnberry for two days of meetings  calls and hopefully  some golf - my primary form of exercise! The weather is beautiful  and this place is incredible! Tomorrow I go to Helsinki for a Monday meeting with Vladimir Putin.,0.783333333,positive,
realDonaldTrump,7/14/2018 2:18,This is now changing - for the first time! https:// twitter.com/realdonaldtrum p/status/1017288317342224384 â€¦,0.3125,positive,
realDonaldTrump,7/15/2018 10:03,Congratulations to France  who played extraordinary soccer  on winning the 2018 World Cup. Additionally  congratulations to President Putin and Russia for putting on a truly great World Cup Tournament -- one of the best ever!,0.658333333,positive,
realDonaldTrump,7/15/2018 9:18,...know how to do is resist and obstruct! This is why there is such hatred and dissension in our country â€“ but at some point  it will heal!,0,neutral,
realDonaldTrump,7/15/2018 9:18,...over the years  I would return to criticism that it wasnâ€™t good enough â€“ that I should have gotten Saint Petersburg in addition! Much of our news media is indeed the enemy of the people and all the Dems...,0.3,positive,
realDonaldTrump,7/15/2018 9:18,Heading to Helsinki  Finland â€“ looking forward to meeting with President Putin tomorrow. Unfortunately  no matter how well I do at the Summit  if I was given the great city of Moscow as retribution for all of the sins and evils committed by Russia...,0.525,positive,
realDonaldTrump,7/15/2018 9:11,There hasnâ€™t been a missile or rocket fired in 9 months in North Korea  there have been no nuclear tests and we got back our hostages. Who knows how it will all turn out in the end  but why isnâ€™t the Fake News talking about these wonderful facts? Because it is FAKE NEWS!,-0.03125,negative,
realDonaldTrump,7/16/2018 15:53,Will be interviewed on @seanhannity tonight at 9pmE and @TuckerCarlson tomorrow night at 8pmE. Enjoy!,0.5,positive,
realDonaldTrump,7/16/2018 13:34,A productive dialogue is not only good for the United States and good for Russia  but it is good for the world. #HELSINKI2018 pic.twitter.com/Q2Y1PhM9au,0.525,positive,
realDonaldTrump,7/16/2018 13:29,I would rather take a political risk in pursuit of peace  than to risk peace in pursuit of politics. #HELSINKI2018 pic.twitter.com/XdlrJWLPIh,0,neutral,
realDonaldTrump,7/16/2018 12:40,As I said today and many times before  â€œI have GREAT confidence in MY intelligence people.â€ However  I also recognize that in order to build a brighter future  we cannot exclusively focus on the past â€“ as the worldâ€™s two largest nuclear powers  we must get along! #HELSINKI2018,0.246875,positive,
realDonaldTrump,7/16/2018 9:51,Thank you Helsinki  Finland! pic.twitter.com/rh4NUjPSwU,0,neutral,
realDonaldTrump,7/16/2018 9:11,Joint Press Conference from Helsinki  Finland: https://www. pscp.tv/w/bhy5sDFvTlFs TFJub1dwUXd8MUJSSmplb3FFWUJHdyXkIXdvFcy7hHzilfyakJbST4Y-clF9qI73JdjIeiuF?t=1h19m53s â€¦,0,neutral,
realDonaldTrump,7/16/2018 1:56,It was an honor to join you this morning. Thank you! https:// twitter.com/tpkanslia/stat us/1018758475055321088 â€¦,0,neutral,
realDonaldTrump,7/15/2018 23:05,Our relationship with Russia has NEVER been worse thanks to many years of U.S. foolishness and stupidity and now  the Rigged Witch Hunt!,-0.1125,negative,
realDonaldTrump,7/15/2018 22:37,President Obama thought that Crooked Hillary was going to win the election  so when he was informed by the FBI about Russian Meddling  he said it couldnâ€™t happen  was no big deal  & did NOTHING about it. When I won it became a big deal and the Rigged Witch Hunt headed by Strzok!,0.16,positive,
realDonaldTrump,7/15/2018 22:23,Received many calls from leaders of NATO countries thanking me for helping to bring them together and to get them focused on financial obligations  both present & future. We had a truly great Summit that was inaccurately covered by much of the media. NATO is now strong & rich!,0.300260417,positive,
realDonaldTrump,7/17/2018 7:39,The economy of the United States is stronger than ever before!,0,neutral,
realDonaldTrump,7/17/2018 7:33,Thank you @RandPaul . â€œThe President has gone through a year and a half of totally partisan investigations - whatâ€™s he supposed to think?â€,-0.083333333,negative,
realDonaldTrump,7/17/2018 7:22,While I had a great meeting with NATO  raising vast amounts of money  I had an even better meeting with Vladimir Putin of Russia. Sadly  it is not being reported that way - the Fake News is going Crazy!,0.05,positive,
realDonaldTrump,7/17/2018 6:53,I had a great meeting with NATO. They have paid $33 Billion more and will pay hundreds of Billions of Dollars more in the future  only because of me. NATO was weak  but now it is strong again (bad for Russia). The media only says I was rude to leaders  never mentions the money!,0.078333333,positive,
realDonaldTrump,7/18/2018 14:30,The two biggest opponents of ICE in America today are the Democratic Party and MS-13!,0,neutral,
realDonaldTrump,7/18/2018 14:29,Thank you to Congressman Kevin Yoder! He secured $5 BILLION for Border Security. Now we need Congress to support. Kevin has been strong on Crime  the Border  the 2nd Amendment  and he loves our Military and Vets. @RepKevinYoder has my full and total endorsement!,0.136666667,positive,
realDonaldTrump,7/18/2018 12:25,Brian Kemp is running for Governor of the great state of Georgia. The Primary is on Tuesday. Brian is tough on crime  strong on the border and illegal immigration. He loves our Military and our Vets and protects our Second Amendment. I give him my full and total endorsement.,0.110493827,positive,
realDonaldTrump,7/18/2018 4:33,3.4 million jobs created since our great Election Victory - far greater than ever anticipated  and only getting better as new and greatly improved Trade Deals start coming to fruition!,0.433766234,positive,
realDonaldTrump,7/18/2018 4:27,Some people HATE the fact that I got along well with President Putin of Russia. They would rather go to war than see this. Itâ€™s called Trump Derangement Syndrome!,-1,negative,
realDonaldTrump,7/18/2018 4:03,â€œA lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and the Fed said yesterday that unemployment could drop again.â€ @foxandfriends @kilmeade,0,neutral,
realDonaldTrump,7/18/2018 3:44,Congratulations to Martha Roby of The Great State of Alabama on her big GOP Primary win for Congress. My endorsement came appropriately late  but when it came the â€œflood gatesâ€ opened and you had the kind of landslide victory that you deserve. Enjoy!,0.4,positive,
realDonaldTrump,7/18/2018 3:16,....Russia has agreed to help with North Korea  where relationships with us are very good and the process is moving along. There is no rush  the sanctions remain! Big benefits and exciting future for North Korea at end of process!,0.325,positive,
realDonaldTrump,7/18/2018 3:08,While the NATO meeting in Brussels was an acknowledged triumph  with billions of dollars more being put up by member countries at a faster pace  the meeting with Russia may prove to be  in the long run  an even greater success. Many positive things will come out of that meeting..,0.329545455,positive,
realDonaldTrump,7/18/2018 2:53,So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!,0.35625,positive,
realDonaldTrump,7/17/2018 21:10,â€œProsperity is returning. Donald Trump is doing exactly what he said he would do as a candidate  now as the most effective president  the most successful president  in modern American history.â€ Thank you to the great Lou Dobbs!,0.475,positive,
realDonaldTrump,7/17/2018 17:27,The Democrats want to abolish ICE  which will mean more crime in our country. I want to give ICE a big cheer! Vote Republican in November.,0.0625,positive,
realDonaldTrump,7/17/2018 17:21,The meeting between President Putin and myself was a great success  except in the Fake News Media!,0.158333333,positive,
realDonaldTrump,7/19/2018 11:14,Will the Dems and Fake News ever learn? This is classic! pic.twitter.com/kSX3ROI4QG,-0.145833333,negative,
realDonaldTrump,7/19/2018 6:35,â€œTrump recognized Russian Meddling MANY TIMESâ€ pic.twitter.com/T8MERS93wI,0.25,positive,
realDonaldTrump,7/19/2018 6:30,....proliferation  cyber attacks  trade  Ukraine  Middle East peace  North Korea and more. There are many answers  some easy and some hard  to these problems...but they can ALL be solved!,0.21375,positive,
realDonaldTrump,7/19/2018 6:24,The Summit with Russia was a great success  except with the real enemy of the people  the Fake News Media. I look forward to our second meeting so that we can start implementing some of the many things discussed  including stopping terrorism  security for Israel  nuclear........,0.216666667,positive,
realDonaldTrump,7/19/2018 6:11,I told you so! The European Union just slapped a Five Billion Dollar fine on one of our great companies  Google. They truly have taken advantage of the U.S.  but not for long!,0.288541667,positive,
realDonaldTrump,7/19/2018 4:37,Really big jobs meeting today at the White House! 3 P.M.,0,neutral,
realDonaldTrump,7/19/2018 4:13,â€œTrump recognized Russian Meddling MANY TIMES.â€ Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they donâ€™t want to focus on all of the ECONOMIC and JOBS records being set.,-0.035714286,negative,
realDonaldTrump,7/19/2018 3:59,The Fake News Media wants so badly to see a major confrontation with Russia  even a confrontation that could lead to war. They are pushing so recklessly hard and hate the fact that Iâ€™ll probably have a good relationship with Putin. We are doing MUCH better than any other country!,-0.109490741,negative,
realDonaldTrump,7/19/2018 3:37,The Fake News Media is going Crazy! They make up stories without any backup  sources or proof. Many of the stories written about me  and the good people surrounding me  are total fiction. Problem is  when you complain you just give them more publicity. But Iâ€™ll complain anyway!,0.095833333,positive,
realDonaldTrump,7/19/2018 3:29,The Democrats have a death wish  in more ways than one - they actually want to abolish ICE. This should cost them heavily in the Midterms. Yesterday  the Republicans overwhelmingly passed a bill supporting ICE!,0.2225,positive,
realDonaldTrump,7/19/2018 3:23,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push to actually reduce the prices  maybe substantially  on prescription drugs.,0,neutral,
realDonaldTrump,7/18/2018 18:35,A total disgrace that Turkey will not release a respected U.S. Pastor  Andrew Brunson  from prison. He has been held hostage far too long. @RT_Erdogan should do something to free this wonderful Christian husband & father. He has done nothing wrong  and his family needs him!,0.117857143,positive,
realDonaldTrump,7/20/2018 15:17,The NFL National Anthem Debate is alive and well again - canâ€™t believe it! Isnâ€™t it in contract that players must stand at attention  hand on heart? The $40 000 000 Commissioner must now make a stand. First time kneeling  out for game. Second time kneeling  out for season/no pay!,-0.00625,negative,
realDonaldTrump,7/20/2018 14:50,I got severely criticized by the Fake News Media for being too nice to President Putin. In the Old Days they would call it Diplomacy. If I was loud & vicious  I would have been criticized for being too tough. Remember when they said I was too tough with Chairman Kim? Hypocrites!,-0.225,negative,
realDonaldTrump,7/20/2018 7:35,So important. Should have been done years ago! https:// twitter.com/Scavino45/stat us/1020144866012073991 â€¦,0.5,positive,
realDonaldTrump,7/20/2018 6:04,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Election. A big reason is bad (terrible) Trade Deals with other countries. They put on massive Tariffs and Barriers. Canada charges 275% on Dairy. Farmers will WIN!,-0.1375,negative,
realDonaldTrump,7/20/2018 5:51,....The United States should not be penalized because we are doing so well. Tightening now hurts all that we have done. The U.S. should be allowed to recapture what was lost due to illegal currency manipulation and BAD Trade Deals. Debt coming due & we are raising rates - Really?,-0.25,negative,
realDonaldTrump,7/20/2018 5:43,China  the European Union and others have been manipulating their currencies and interest rates lower  while the U.S. is raising rates while the dollars gets stronger and stronger with each passing day - taking away our big competitive edge. As usual  not a level playing field...,-0.083333333,negative,
realDonaldTrump,7/20/2018 5:31,My deepest sympathies to the families and friends of those involved in the terrible boat accident which just took place in Missouri. Such a tragedy  such a great loss. May God be with you all!,0,neutral,
realDonaldTrump,7/21/2018 16:23,Troy Balderson of Ohio is running for Congress against a Nancy Pelosi Liberal who is WEAK on Crime & Borders. Troy is the total opposite  and loves our Military  Vets & 2nd Amendment. EARLY VOTING just started with Election Day on August 7th. Troy has my Full & Total Endorsement!,-0.003125,negative,
realDonaldTrump,7/21/2018 16:10,Brian Kemp  who is running for Governor of Georgia and has my full endorsement  is campaigning tonight with VP @mike_pence . Brian is very strong on Crime and Borders  LOVES our Military  Vets and the 2nd Amendment. He will be a GREAT Governor!,0.362666667,positive,
realDonaldTrump,7/21/2018 15:50,No Collusion  No Obstruction - but that doesnâ€™t matter because the 13 Angry Democrats  who are only after Republicans and totally protecting Democrats  want this Witch Hunt to drag out to the November Election. Republicans better get smart fast and expose what they are doing!,0.052040816,positive,
realDonaldTrump,7/21/2018 15:40,The Rigged Witch Hunt  headed by the 13 Angry Democrats (and now 4 more have been added  one who worked directly for Obama W.H.)  seems intent on damaging the Republican Partyâ€™s chances in the November Election. This Democrat excuse for losing the â€˜16 Election never ends!,0.009375,positive,
realDonaldTrump,7/21/2018 5:10,Inconceivable that the government would break into a lawyerâ€™s office (early in the morning) - almost unheard of. Even more inconceivable that a lawyer would tape a client - totally unheard of & perhaps illegal. The good news is that your favorite President did nothing wrong!,0.096428571,positive,
realDonaldTrump,7/22/2018 15:23,So President Obama knew about Russia before the Election. Why didnâ€™t he do something about it? Why didnâ€™t he tell our campaign? Because it is all a big hoax  thatâ€™s why  and he thought Crooked Hillary was going to win!!!,0.333333333,positive,
realDonaldTrump,7/22/2018 13:58,Happy Birthday @SenatorDole ! https:// twitter.com/SenatorDole/st atus/1021104267564847104 â€¦,1,positive,
realDonaldTrump,7/22/2018 6:15,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for our country!,-0.191666667,negative,
realDonaldTrump,7/22/2018 5:56,. @PeteHegseth on @FoxNews â€œSource #1 was the (Fake) Dossier. Yes  the Dirty Dossier  paid for by Democrats as a hit piece against Trump  and looking for information that could discredit Candidate #1 Trump. Carter Page was just the foot to surveil the Trump campaign...â€ ILLEGAL!,-0.575,negative,
realDonaldTrump,7/22/2018 5:22,Andrew McCarthy - â€œI said this could never happen. This is so bad that they should be looking at the judges who signed off on this stuff  not just the people who gave it. It is so bad it screams out at you.â€ On the whole FISA scam which led to the rigged Mueller Witch Hunt!,-0.383333333,negative,
realDonaldTrump,7/22/2018 3:49,Looking more & more like the Trump Campaign for President was illegally being spied upon (surveillance) for the political gain of Crooked Hillary Clinton and the DNC. Ask her how that worked out - she did better with Crazy Bernie. Republicans must get tough now. An illegal Scam!,-0.068209877,negative,
realDonaldTrump,7/22/2018 3:28,Congratulations to @JudicialWatch and @TomFitton on being successful in getting the Carter Page FISA documents. As usual they are ridiculously heavily redacted but confirm with little doubt that the Department of â€œJusticeâ€ and FBI misled the courts. Witch Hunt Rigged  a Scam!,0.01640625,positive,
realDonaldTrump,7/23/2018 6:35,....In my opinion the Washington Post is nothing more than an expensive (the paper loses a fortune) lobbyist for Amazon. Is it used as protection against antitrust claims which many feel should be brought?,0.05,positive,
realDonaldTrump,7/23/2018 6:21,The Amazon Washington Post has gone crazy against me ever since they lost the Internet Tax Case in the U.S. Supreme Court two months ago. Next up is the U.S. Post Office which they use  at a fraction of real cost  as their â€œdelivery boyâ€ for a BIG percentage of their packages....,-0.1,negative,
realDonaldTrump,7/23/2018 6:06,A Rocket has not been launched by North Korea in 9 months. Likewise  no Nuclear Tests. Japan is happy  all of Asia is happy. But the Fake News is saying  without ever asking me (always anonymous sources)  that I am angry because it is not going fast enough. Wrong  very happy!,0.1625,positive,
realDonaldTrump,7/23/2018 5:25,When you hear the Fake News talking negatively about my meeting with President Putin  and all that I gave up  remember  I gave up NOTHING  we merely talked about future benefits for both countries. Also  we got along very well  which is a good thing  except for the Corrupt Media!,-0.146428571,negative,
realDonaldTrump,7/23/2018 4:09,.....â€Carter Page wasnâ€™t a spy  wasnâ€™t an agent of the Russians - he would have cooperated with the FBI. It was a fraud and a hoax designed to target Trump.â€ Tom Fitton @JudicialWatch A disgrace to America. They should drop the discredited Mueller Witch Hunt now!,0,neutral,
realDonaldTrump,7/23/2018 4:01,....and the DOJ  FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about it being the Clinton campaign behind it. Misled the Court to provide a pretext to SPY on the Trump Team. Not about Carter Page..was all about getting Trump.....,-0.16875,negative,
realDonaldTrump,7/23/2018 3:52,â€œIt was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using this Dossier in a dishonest way to gain a warrant to target the Trump Team. This is a Clinton Campaign document. It was a fraud and a hoax designed to target Trump....,-0.3,negative,
realDonaldTrump,7/23/2018 3:30,So we now find out that it was indeed the unverified and Fake Dirty Dossier  that was paid for by Crooked Hillary Clinton and the DNC  that was knowingly & falsely submitted to FISA and which was responsible for starting the totally conflicted and discredited Mueller Witch Hunt!,-0.185714286,negative,
realDonaldTrump,7/23/2018 3:13,Tom Fitton on @foxandfriends at 6:15 A.M. NOW! Judicial Watch.,0,neutral,
